ID,X,Y
keduca           ,-0.225449495,0.328816327
keel             ,-0.223063862,0.461051212
keenc            ,-0.760684653,-0.064725365
keepass          ,-0.44212993,-0.065046409
keeptalking      ,0.090718704,0.086837865
keewie           ,0.168796907,0.076159201
kegie            ,0.272756051,-0.539641407
keitaidata       ,0.020771633,-0.312786724
keld             ,-0.543288709,-0.526887376
kemistry         ,0.156085749,0.179442925
kengine2d        ,0.097189872,-0.494764249
kennethirc       ,-0.082141056,-0.625564343
kenosis          ,0.441831038,0.194600846
kent             ,0.613535404,0.486767617
kentongan        ,0.357248874,-0.558911494
kerengga         ,-0.37357593,-0.714247917
kerio            ,0.73143783,0.207563721
kermod           ,0.327059256,0.388716145
kerncob          ,-0.497814868,0.070059758
kernel-janitor   ,-0.146814813,-0.354123043
kernel-rmon      ,-0.184891227,-0.558921968
kernelbook       ,-0.113509939,0.014804886
kerneldebug      ,-0.123959099,-0.381537592
kernelrpm        ,-0.0239792,-0.141598523
kernelswap       ,0.115572611,-0.103640028
kernfach         ,-0.098967624,0.231894815
kernkit          ,0.097942686,0.403014863
kernotes         ,-0.242629858,0.581911406
kernprof         ,-0.096940874,-0.295919683
kesi             ,-0.818240815,0.268534743
keso-project     ,0.110260538,-0.309141128
keta-mail        ,-0.380129754,-0.385850283
ketm-gg          ,-0.412599304,0.409799928
kew              ,0.529143067,0.715437095
kewlkiddo        ,-0.151677275,-0.745055939
keyano           ,0.690511783,-0.353682008
keyhop           ,0.174623713,0.431323669
keylargo         ,0.038651469,-0.007334194
keymaster        ,0.254148588,0.382744242
keyos            ,0.637100966,0.39052169
keysid           ,-0.020427114,0.519643218
keystory         ,-0.002578371,0.749632645
keyz             ,-0.28898232,-0.443417626
kfacts-surveys   ,0.219567731,-0.206125702
kfc              ,0.403090945,0.172423394
kfem             ,-0.419208596,0.703670115
kfig             ,-0.533129789,-0.042497916
kfilecoder       ,-0.229825245,-0.27737263
kfilereplace     ,-0.243780436,-0.255735417
kfilm            ,-0.192902528,-0.364463283
kfilter          ,-0.55404412,0.082648757
kfiresaver       ,-0.383979074,-0.405008711
kflashcard       ,-0.338843758,0.392988654
kfractal         ,0.417888842,0.012114826
kfreedb          ,0.154018413,-0.193312072
kfreeflight      ,0.653059768,-0.55165608
kfs              ,-0.046497086,0.788316024
kfstab           ,0.499330135,-0.259733685
kfsutils         ,0.005434117,-0.283096155
kfte             ,-0.828907635,0.281507125
kftpgrabber      ,-0.832620951,0.255771438
kfx-klue         ,0.528877346,0.070612397
kg-report        ,0.796712736,0.132970094
kgameoflife      ,0.061221723,-0.257429965
kgamer           ,-0.279489474,0.862781634
kgb              ,-0.111920089,-0.134493359
kgdb             ,0.066812581,-0.462601431
kgentooconf      ,-0.26172534,-0.097168545
kgi              ,-0.24273683,-0.260642624
kgi-wip          ,-0.24289149,-0.264135988
kgraphspace      ,0.136256326,-0.030299886
kgrid            ,0.783237658,0.198019048
kgsueme          ,-0.323937392,0.069791008
kgtslog          ,0.346002575,-0.160249087
kguitar          ,-0.034004487,0.185708146
khan             ,-0.439522147,0.363598734
khaos            ,0.05766205,0.512393822
khashmir         ,0.19146534,0.338400986
khdrec2          ,-0.523459112,0.146711187
khmer            ,-0.164321194,0.198372577
khrono           ,0.378415409,0.537021817
khtml2png        ,-0.125227399,-0.25923003
kickstand        ,0.151693012,0.775410716
kicq             ,0.342442196,0.008144201
kideia           ,-0.315093086,0.242947593
kidgames         ,0.410933494,0.812034005
kidnap           ,-0.601419463,-0.39670042
kidsbrowser      ,0.012071289,0.345596058
kidzbrowser      ,0.71179569,-0.367233123
kif              ,0.349588419,0.278976194
kiga3000         ,0.190030433,-0.091161777
kiki             ,-0.012225975,-0.579758425
kilavuz          ,0.299869443,-0.066953991
killboard        ,-0.033526466,-0.622045211
killergentoos    ,0.30073547,-0.418144484
killerirc        ,0.014247896,-0.496675069
killerpdf        ,0.024423553,-0.494506279
killerwall       ,-0.266537784,0.28152335
kimageprocess    ,0.567945588,-0.05799916
kimchi           ,-0.092298598,0.606530936
kimon            ,0.051453652,0.045501439
kimono           ,-0.039986592,-0.68581644
kimputmethod     ,0.051508377,0.279629881
kinapsis         ,0.580868422,-0.186765793
kindware         ,0.809917602,-0.058204957
kinec            ,-0.594298605,0.08896741
kineircd         ,-0.03351909,-0.632757701
kinfinder        ,0.496735173,0.197812748
king             ,0.458322629,-0.013567566
king-arthur      ,-0.680765187,-0.492084365
kinitiator       ,-0.262124847,-0.31490569
kinkmonitor      ,0.568129503,-0.026267967
kinnock          ,-0.203649632,-0.225039496
kino             ,-0.687385477,-0.09479704
kino-crtbrt      ,-0.190331047,-0.368048168
kinoki           ,0.055911085,0.313075355
kinsight         ,0.089247185,0.856081458
kinterbasdb      ,0.339408771,0.223930385
kiobuf           ,-0.157360744,-0.334404799
kioik            ,-0.151109768,0.373855139
kionjb           ,-0.337075191,0.071031195
kiosk            ,0.221902584,0.252436718
kip              ,0.012182009,-0.430399851
kipi             ,-0.182892404,-0.360061201
kirc             ,0.10378336,0.602093958
kirceguard       ,-0.517276138,0.018303292
kiscsiadm        ,0.460218795,0.480423099
kishimo-jin      ,0.1592929,0.116481407
kishoor          ,-0.013737691,0.781564804
kisilox          ,-0.197094712,-0.368212122
kiskis           ,0.748436274,0.337906311
kiss-ids         ,-0.094641974,-0.084168999
kiss4lin         ,-0.255831782,-0.263309809
kissalice        ,-0.164092859,-0.365272751
kissbeans        ,0.469952771,0.4523417
kissme           ,-0.06656953,-0.085893658
kisstux          ,0.408234103,-0.571685541
kit              ,-0.321245184,0.397058206
kitclient        ,0.571165473,-0.054366515
kite             ,0.115735215,-0.652710375
kits             ,0.450593711,0.749094534
kitsapchart      ,0.417624866,-0.731708348
kitty-kitty      ,0.574350489,-0.083979565
kitty-litter     ,-0.778972895,0.101720382
kiwi             ,0.024781561,-0.023348622
kiwi-navi        ,0.081730152,-0.692330834
kiwimp           ,0.025205989,0.428097208
kiwimusic        ,0.394826916,-0.359972079
kjabata          ,-0.048925807,-0.334353558
kjb              ,0.071057615,0.333021324
kjpeg2avi        ,-0.530235683,-0.520434404
kkp              ,0.542346289,-0.135071577
kkrcon           ,-0.3211325,0.864455918
klang            ,0.930864626,-0.11624086
klashfxp         ,-0.261103037,0.826556973
klassie          ,-0.251297008,-0.162050498
klat             ,0.43726364,-0.359625108
klat-im          ,0.254235807,0.04428652
klausursystem    ,-0.013787123,0.358269383
klavg            ,0.310081988,-0.000875024
klbase           ,0.047889153,-0.284830173
klear            ,0.51888503,-0.250840568
kleardock        ,-0.565567114,-0.584599317
klearnnotes2     ,0.37528868,-0.818525493
klearorg         ,0.496149309,0.267928017
klevel           ,-0.53129423,-0.058511411
klf              ,-0.625429521,-0.154804284
klg              ,-0.22949989,-0.724186154
klik             ,-0.135729472,-0.141959479
klimt            ,-0.33427222,-0.108438525
klingo           ,0.594203779,-0.317863071
klinux2440       ,0.744547123,-0.339065391
klj              ,-0.588397214,0.364948929
kljc             ,0.267151756,-0.317280351
klogo            ,0.599185645,-0.089871584
klt              ,-0.772280675,-0.008049656
klta             ,-0.16198078,0.478971741
kludge           ,-0.465118057,-0.361457254
klumpfot         ,-0.290466285,0.277783004
klvlib           ,-0.497946258,-0.654325147
kma              ,-0.497815268,-0.517819709
kmandjul         ,0.575916185,-0.23503558
kmassmailer      ,-0.818710804,0.275040278
kmc              ,-0.242657418,-0.001093319
kmc-utils        ,-0.079591804,0.287901417
kmcriie          ,-0.117820082,-0.74150064
kme              ,-0.151999151,-0.347067505
kmeleon          ,-0.449915115,-0.632597026
kmencoder        ,0.515669835,-0.133970946
kmerlin          ,-0.092052699,-0.194011469
kmess            ,-0.255863706,-0.100069667
kmetronome       ,-0.242125351,-0.363900214
kmfl             ,0.528727002,0.107553236
kmidplay         ,0.118724856,-0.290245563
kml              ,-0.647975194,0.29412948
kmmail           ,0.202216635,0.358471756
kmon             ,0.679843815,-0.462730587
kmoneymanager    ,-0.500970304,0.44842761
kmoo             ,0.594149209,-0.071154803
kmp              ,0.579947051,-0.058486696
kmp3             ,-0.113868268,-0.319138216
kmp3indexer      ,-0.284095279,-0.154795071
kmplayer         ,0.522763358,-0.135516515
kmsn             ,-0.085824038,-0.198644287
kmule            ,-0.761679849,-0.071375871
kmx              ,0.064897255,0.730533999
kmyirc           ,0.308755052,0.090707772
kmymoney2        ,-0.51036653,0.439798557
knafve           ,0.66618218,0.397214744
knapy            ,0.148778258,0.121415715
knasos           ,0.552776068,-0.128995638
kndict           ,0.607269975,0.085422389
kneemail         ,0.280222091,-0.019806715
knetleds         ,-0.242702412,-0.181207127
knetmap          ,-0.163248805,-0.379414563
knetworkconf     ,-0.264438549,-0.30150321
knetworkconfig   ,-0.147247453,-0.199389444
knights          ,-0.229572069,-0.367156186
knightsleuth     ,-0.660484955,-0.064691149
knightsofict     ,0.672661204,-0.41852055
knistnet         ,0.67952876,-0.456154871
knjb             ,-0.669761562,-0.061462553
knobot           ,0.306267734,0.416326753
knoda            ,-0.046020173,-0.486970674
knode            ,-0.105500547,-0.154324657
knodox           ,0.728874792,-0.135488558
knomos           ,0.681121394,0.454721475
knotes           ,0.178105427,0.109642117
know-it          ,-0.095629321,-0.58454455
knowble          ,0.19420355,0.294205558
knowfs           ,0.109054068,-0.103703261
knowit           ,-0.522669331,-0.084180257
knowledgehome    ,-0.39273878,0.307095842
knowledgekeeper  ,0.451476672,0.468609379
knowledgemap     ,-0.327777783,0.164982564
knownet          ,0.176940682,0.104421427
knownspace       ,0.092357285,0.24281878
knowos           ,-0.477318199,0.602280032
knowzilla        ,0.295261094,-0.045678829
koalagml         ,0.59428818,-0.234137261
koalagraphics    ,-0.320943722,0.210881533
koalaxml         ,0.595264521,-0.229058637
kobayashimaru    ,0.129041154,0.002472585
kobazscripts     ,-0.296368824,0.1145828
kobit            ,-0.110938548,-0.122645784
kobjects         ,0.3384565,0.579757788
kobox            ,0.513125105,-0.560897585
koco             ,-0.092425754,0.378659152
kodisein         ,-0.014067295,-0.576212181
kodos            ,0.484645966,-0.031740986
kof91            ,0.59370042,-0.120151131
koffice          ,0.652933716,0.442015113
koffle           ,0.156698748,-0.066384748
koflinux         ,0.576839052,-0.045631806
koggtag          ,-0.046538701,-0.650833422
koha             ,0.386256413,0.146788599
kohircd          ,-0.17204096,0.31992786
koinpurse        ,-0.065928192,-0.043774808
kojoney          ,-0.140828686,-0.860422266
kokatrix         ,-0.308091147,0.284813948
kokogut          ,-0.195146856,0.376294084
kokos            ,0.430619804,-0.437643226
kol              ,0.319424017,-0.103567754
kolab            ,-0.183949242,0.877958557
kolejfind        ,-0.240428464,-0.910072531
kolektion        ,0.581329681,-0.053229998
kolimp           ,0.585738702,0.358420905
kollektive       ,-0.000779212,-0.408225996
kolmafia         ,-0.251449346,-0.763912621
kolmelion        ,-0.250262678,-0.757762203
kolmogorov       ,-0.443856645,0.30842482
kolorizer        ,0.158533283,0.080197455
kolourpaint      ,-0.275323702,-0.257112751
komba            ,0.136438644,-0.111398635
kombain          ,-0.153804145,-0.212325525
kommander        ,-0.249185301,-0.244338778
komms            ,0.906999175,-0.321577749
kommunik         ,-0.50426187,-0.521889578
kommute          ,-0.131970525,-0.174041715
komparetwo       ,-0.228274762,0.370094799
komport          ,0.564209475,-0.238090771
komposer         ,0.15954191,-0.187564322
komssys          ,0.133807629,0.017709816
komunio          ,-0.588750229,0.300745108
konference       ,0.371873133,0.032467506
kong             ,-0.111995784,-0.350606531
konjugaison      ,0.06578695,-0.257397174
konnexion        ,-0.013793064,0.220635186
konspire         ,-0.756728511,-0.241036604
konstrukt        ,0.157421313,-0.377147941
kontakt          ,0.346196491,-0.154781391
kontent          ,0.131352038,-0.615589107
konticki         ,0.685686695,-0.135592068
kontor           ,0.150447833,0.095338442
konversation     ,-0.051473337,-0.652321975
konverse         ,0.136466753,-0.041868262
koodoo           ,-0.386591844,-0.632508442
koolpoker        ,0.492338223,-0.100343703
koparka          ,-0.752805839,-0.007285186
kopenhbci        ,-0.517383134,0.450935711
kopete           ,0.571237801,-0.048148967
koppermine       ,0.116837257,-0.558951039
korais           ,0.793767951,0.217311429
korax            ,-0.027200861,0.339203502
kore             ,-0.40861443,-0.436932158
korea            ,0.561347944,0.124798705
koreannethack    ,-0.129501927,0.409940928
kork             ,-0.013860641,-0.58460421
kormidlo         ,0.244605385,-0.475449527
kosi             ,0.321775654,0.385984774
kosmobot         ,0.664539514,0.018468933
kosmoim          ,0.665546931,0.031309421
kosmos           ,0.173615073,-0.09703297
kosmosonline     ,-0.218633092,-0.12937946
kotion           ,0.796159046,-0.109872495
koubru           ,-0.497910342,0.090016653
koules           ,0.096319519,-0.892528998
koulux           ,0.04512955,-0.026335302
kowaleba         ,-0.277128334,0.108735832
kowari           ,0.498898555,-0.270786782
kpad             ,-0.621718698,0.240731894
kpage            ,0.371917578,-0.405135127
kpasman          ,-0.24928337,-0.002694181
kpassport        ,0.940501731,0.114806242
kpc              ,-0.256514791,0.269943742
kpc2             ,0.594161131,-0.193942119
kphoto           ,0.58775648,-0.016186455
kphotobook       ,0.21491187,-0.712742774
kplayer          ,0.389177703,-0.212500368
kplus            ,-0.283416884,0.864266907
kpntas           ,-0.150217265,-0.67431389
kpoker           ,-0.576165794,0.121155396
kpoll            ,-0.272534799,0.3388673
kpopirc          ,0.627025596,-0.398420882
kpopper          ,0.568022357,-0.034444427
kpp              ,-0.48345673,0.380970092
kprayertime      ,0.038314877,0.037796826
kprof            ,0.12343974,-0.007873357
kpsk             ,0.341576743,-0.156656581
kpum             ,0.566222513,-0.227812027
kqf              ,-0.203522658,0.13094441
kqlib            ,-0.360369868,-0.223911128
kqlives          ,-0.360194507,-0.447758288
kradio           ,-0.211453399,0.324092968
krang            ,0.261251536,0.302459035
kreator          ,0.301799927,-0.388743331
krename          ,-0.814364982,0.276844723
krico            ,0.45108839,0.078129465
krimpy           ,0.367886762,-0.480170218
krio500          ,-0.275596357,-0.206164438
krioutil         ,0.829503276,0.227831015
kripper          ,-0.139222448,-0.618429324
krn              ,-0.834420594,0.281490804
kroc             ,0.613745408,-0.422026761
krpm             ,-0.151211227,0.294175802
krpmbuilder      ,-0.086283988,-0.203668904
krpmdrake        ,-0.385825906,-0.394565008
krsn             ,-0.831360832,0.268730019
krunning         ,-0.83772902,0.263897986
krunseti         ,-0.778837018,0.255650236
krusader         ,-0.446156107,0.138508891
kryp             ,-0.475215523,0.405360601
krypto           ,-0.538327544,-0.5204253
krysalis         ,0.075467091,0.799700233
kryten           ,-0.04825554,-0.340810739
ksamstat         ,-0.274551802,-0.494757838
ksciplot         ,-0.118340714,0.025102271
kscouts          ,0.602624612,-0.077066538
ksendfile        ,0.31342523,0.089861802
ksensors         ,0.574461726,-0.026021735
kses             ,-0.850977084,0.057051355
kshower          ,-0.148018417,-0.321572095
kshowmail        ,0.468050619,-0.023044001
ksim             ,-0.44624789,-0.477921262
ksimthetic       ,-0.517417652,0.446877244
ksm              ,0.842609076,0.42972862
ksmoothdock      ,-0.57610863,-0.610325167
ksnes9x          ,-0.236179763,-0.347579897
ksoap2           ,0.35233133,0.589900795
ksoundstudio     ,-0.155729366,-0.321610075
ksqledit         ,-0.340831556,0.485389818
ksrs             ,0.065566491,0.307084145
kstars           ,0.012122733,0.631465746
kstation         ,0.553461348,0.024867333
kstella          ,-0.739570943,0.001676437
ksterl           ,-0.044426151,-0.327781388
kstorm           ,0.581069746,-0.064950881
kstreamripper    ,-0.042421619,-0.648661893
ksubtile         ,-0.438795617,-0.141857412
ksudo            ,-0.278988958,-0.146866809
kta              ,-0.249314696,-0.058831879
ktagit           ,0.553076258,-0.02341028
kteamdeveloper   ,0.48150325,-0.379278677
ktelemeter       ,0.587628532,-0.294342888
ktestsuite       ,-0.138166619,-0.342134286
ktflow           ,-0.190308376,0.858826287
ktimetrace       ,-0.249270351,-0.149099392
ktnef            ,-0.242595265,-0.334946482
ktoblzcheck      ,-0.510036511,0.450306177
ktools           ,0.514873221,0.313521163
ktpl             ,-0.282093489,-0.24838004
ktrack           ,0.342133975,-0.148312342
ktradutor        ,-0.183934202,-0.019417262
ktranslator      ,-0.182853385,-0.013643382
ktv-manager      ,-0.478017945,-0.025425468
kuchat           ,-0.054266268,-0.452512553
kuickshow        ,-0.157868755,0.159763552
kuml             ,-0.400150374,0.377617631
kumo             ,0.442280924,-0.320880822
kuran            ,0.594094787,-0.249436268
kurd             ,0.620308834,-0.271671324
kuroiui          ,-0.191204207,-0.699968383
kursinfo         ,-0.471688964,0.395403472
kurve-online     ,-0.306853051,-0.263815741
kvcd             ,-0.746212384,-0.248914871
kveo-it-project  ,0.306482801,-0.039303003
kvideoeditor     ,-0.200972403,-0.364552063
kvocabs          ,0.051530343,-0.507846921
kvortaro         ,0.153126947,0.095993951
kvulqan          ,-0.645680472,-0.329514819
kwad             ,0.012325673,-0.406161894
kwave            ,-0.191149175,-0.35353565
kwcontent        ,0.626971325,-0.106673
kweather         ,-0.479792797,0.359056531
kwebftp          ,0.777264088,0.319148518
kwhois           ,0.308355397,0.095396645
kwikol           ,-0.262441747,-0.75744844
kwirc            ,-0.283422595,0.018446221
kwlan            ,-0.072621809,-0.610182257
kwoodhammer      ,-0.183829401,-0.348120356
kwotes           ,0.660525709,0.42257833
kwsap            ,0.231461799,-0.575619794
kxicq            ,0.587375132,-0.199609545
kxml             ,0.343331768,0.578880367
kxmsn            ,0.339180461,-0.392601969
kyatzy2000       ,-0.183755688,-0.324010919
kychat           ,0.501912128,0.191666124
kye              ,0.230731749,-0.138274106
kyim             ,-0.248355465,-0.051993113
kylixlibs        ,-0.215556593,-0.392056053
kyndig           ,-0.013854572,-0.168208499
kyra             ,0.515996214,-0.693623033
kyroxinu         ,0.63334031,-0.100636868
kys              ,0.701650686,0.003258428
kysql            ,0.32991565,-0.75866155
kzenchat         ,-0.83059629,-0.199613999
l10nedit         ,-0.020297888,-0.150015734
l1394            ,-0.334320581,-0.207630992
l2j              ,0.02611319,-0.226352643
l2j-headbang     ,0.16209648,0.044070603
l2jigo           ,-0.262303274,-0.084263566
l2tpns           ,0.194073209,0.265252978
l33t             ,0.031801418,-0.759701849
l3dfl            ,0.986606778,0.082426741
l4alpha          ,-0.340479214,-0.203317579
l4mips           ,-0.343003568,-0.205910628
lab              ,0.757463173,0.428483845
labe             ,-0.447533898,-0.082845148
labeldecorator   ,0.267241943,-0.854350009
labelme          ,0.084233962,0.146975385
lablock          ,-0.713380142,0.080321686
labpython        ,0.142196799,-0.540396768
labrea           ,-0.530401193,-0.532569716
labxml           ,0.082322994,0.019971989
labycube         ,0.054744651,0.390481485
labyrinthos      ,-0.624129147,0.235085599
lac              ,-0.288423367,0.338231135
lacaml           ,-0.680835021,0.128732271
lace             ,-0.491107583,0.066649893
lachesis         ,0.541911117,0.690982793
lacomune         ,-0.902701142,-0.05214244
laconic          ,0.33918278,0.35802262
lacroix-iv       ,0.374971804,-0.475656744
ladder           ,0.413651839,-0.129150585
laddergame       ,0.527752009,0.114702448
lafcadio         ,-0.007356702,0.088780693
laffer           ,0.462078894,-0.129104605
lagar-lottery    ,0.334425608,-0.546083318
lagr             ,-0.334204033,0.260211157
lak-ips          ,0.107363029,0.044106563
lakai            ,-0.716286567,0.063337749
lamarone         ,-0.608754164,0.449571421
lambdamoo        ,0.03828216,-0.463879976
lame             ,0.182160287,0.34804232
lame-gui         ,0.280281476,-0.330085965
lamebot          ,-0.576169985,-0.108299946
lameland         ,0.476440376,-0.211088285
laminarchaos     ,-0.55203143,-0.46900649
lamp             ,0.404575059,0.129283523
lamp-project     ,0.032242859,0.329310367
lampadas         ,0.302325534,0.089010301
lampi            ,-0.26657103,0.245676467
lamplib          ,0.219612475,-0.337461629
lamyle           ,0.720982959,-0.315718949
lan-d            ,-0.28903734,0.307011492
lan-sentry       ,-0.530392413,0.025305304
lanaction        ,-0.314665373,-0.538100926
lanadmin         ,0.49214917,0.188609587
lanchat          ,0.288755756,-0.398679365
landialler       ,0.203420574,-0.347247927
lang-thai        ,0.764511102,0.02974255
langband         ,-0.297837525,0.270688385
langdb           ,-0.263739951,0.416137006
langgator        ,-0.266847152,0.422611072
langguess        ,-0.168524564,0.474247819
languagefilter   ,0.751638599,0.072392592
languagetool     ,0.351761005,0.213252547
lanintra         ,0.082680804,0.640653416
lanix            ,-0.723657234,-0.347391253
lanmanwiki       ,0.37841274,-0.488473664
lanmidi          ,-0.013841935,0.796747452
lansearcher      ,0.450360513,0.726837994
lantools         ,0.56889614,-0.085863192
lapackpp         ,-0.515294623,0.443712401
lapapa           ,0.647373068,-0.068908093
lapidary         ,0.260755261,0.415739308
laptoplinux      ,0.117448749,-0.33880402
larbin           ,0.048469131,-0.227720187
largefiles       ,0.05444143,0.253198737
larm             ,0.285847908,0.702515587
larp-csms        ,0.113696835,-0.417780019
larpfi           ,0.241071569,-0.438794035
lartwars         ,0.215583307,-0.098499751
lasagne          ,0.003319202,-0.832607891
lasmz            ,-0.451953743,-0.40502501
lass             ,-0.213308312,-0.1842614
last             ,0.483084161,0.481471716
lastbit          ,0.64642985,0.231761914
lastfm           ,0.56146362,0.4223486
lasv             ,0.568064108,-0.272448978
laszloforum      ,0.314824022,-0.764956295
lat              ,0.443410252,-0.02663382
late             ,-0.23904763,-0.114560005
latestcomments   ,0.776039284,-0.007234809
latex-beamer     ,0.116013605,0.547965065
latex-bronger    ,0.546240927,0.204437981
latex-dep        ,-0.184801912,-0.212514878
latex-indic      ,0.560752202,0.013411665
latex-mk         ,-0.157637752,0.045888265
latex-tutorium   ,0.533144454,0.198047973
latex2db         ,-0.731685944,0.050571731
latex2rtf        ,-0.179564987,-0.501152717
latexintro       ,-0.778781099,0.119037457
latino           ,0.173018285,-0.007199105
latmuck          ,-0.640946718,0.64712851
latte            ,-0.021214814,0.031259409
lattekom         ,-0.503758909,-0.398510933
launchd4freebsd  ,-0.576170982,-0.116632391
launchmenu       ,0.195327168,0.248197953
launchnet        ,0.240991707,0.715566838
lavarnd          ,-0.068434955,-0.103507031
lavp             ,-0.262241247,-0.547924297
law              ,0.109157409,0.87265468
lawless          ,-0.84492869,0.316243649
lawoffice        ,-0.458482552,-0.700101308
lay              ,0.120148414,0.600116333
layli            ,-0.615387524,0.476712655
layoutmanshare   ,0.653134491,0.172530846
lazar            ,0.273745784,0.276134095
lazarus          ,-0.562864955,-0.230101774
lazarus-ccr      ,-0.567773995,-0.225310948
lazreport        ,-0.589209543,-0.215403399
lazyinstaller    ,0.267146519,0.466899758
lazylucy         ,0.156153675,-0.789771101
lb2002           ,0.103896909,-0.523488837
lba2engine       ,-0.519122968,-0.189663357
lbaprojects      ,-0.51053583,-0.199616679
lbhttp           ,0.106968724,-0.36956819
lbox             ,-0.408681322,-0.469284869
lbproject        ,-0.422998382,0.323810601
lbs              ,-0.105914718,-0.285063868
lbugtrack        ,-0.528182241,0.107095671
lc32-utils       ,0.280328364,0.078997117
lcc-java         ,-0.420894559,0.230170904
lcd              ,0.051479177,0.024541257
lcd-1wire-jar    ,-0.632916862,0.615080753
lcd-mod          ,-0.608619732,0.401547111
lcd4linux        ,-0.36728339,0.13399675
lcdbible         ,-0.308319033,-0.288088789
lcdex            ,-0.661033109,0.268947882
lcdlibrary       ,-0.585264823,-0.329003186
lcdpd            ,-0.236206576,-0.725540411
lcdplugin        ,-0.00735501,-0.565080167
lcdproc          ,0.574532558,0.187287436
lcdsmartie       ,0.579083495,0.172337967
lclint           ,0.56000931,-0.434200346
lconsole         ,-0.074734905,-0.122712099
lcp              ,-0.569737699,0.294061133
lcr              ,-0.170816156,0.721928633
lct              ,-0.085831439,0.0896625
ld10k1           ,0.176305883,0.005613206
ldap-abook       ,-0.464988214,-0.169388624
ldapca           ,0.37835565,-0.312197321
ldapcentral      ,0.384976541,-0.311121272
ldapcyradm       ,0.463933708,0.063235155
ldapd            ,0.06454613,0.59714652
ldapdns          ,-0.805091866,-0.006063889
ldapinterface    ,0.581043059,0.426642033
ldapnavigator    ,-0.464549002,-0.037650632
ldapnstools      ,-0.249337442,0.295855715
ldapperl         ,0.510635993,-0.458568024
ldapperlbackend  ,-0.230713369,-0.655073216
ldapperlproxy    ,0.286967536,0.108137609
ldappp           ,0.64476359,-0.156802903
ldapserversdk    ,0.602319483,-0.180531491
ldapsh           ,-0.70678963,-0.101020777
ldapted          ,-0.438723537,-0.193165713
ldapuserutils    ,-0.023793376,-0.328023917
ldapusrmgr       ,0.515760122,-0.459519004
ldapweb          ,-0.295367143,-0.367330786
ldbc             ,0.110332705,0.522349138
ldcheck          ,0.286929326,0.588088643
lddp             ,-0.464085897,-0.084223294
lde              ,-0.020369386,-0.072263032
ldg              ,-0.62822471,0.006655551
ldglite          ,-0.361519324,-0.102076021
ldiftools        ,0.065845904,-0.479930259
ldkit            ,0.592063941,-0.093038668
ldlite           ,-0.363466368,-0.108272063
ldoor            ,-0.596001977,0.281427498
ldp              ,0.044664801,-0.302294103
ldpc             ,-0.465005972,-0.053614156
ldplayer         ,0.025342344,-0.919876178
ldrawpov         ,-0.426125884,-0.092164842
ldrum            ,0.450352781,-0.209757471
lds              ,0.577790951,0.180809711
ldsdps           ,-0.563150281,-0.52839898
ldsf             ,0.574789501,0.166006162
lduke3d          ,-0.40616854,-0.621651086
ldw              ,0.37190002,-0.216436112
le-survey        ,-0.216521611,-0.072668928
leaf             ,-0.267443616,-0.347113974
leafnode         ,0.009272044,0.172328595
leafwa           ,0.022390477,0.329097814
league-manager   ,0.206225228,-0.69985944
leaguemaster     ,0.104660385,-0.658999784
leaguesite       ,-0.050569229,-0.370992801
leagueweb        ,-0.223069473,-0.459193446
leakml           ,0.515924983,-0.455077229
lean-a-clean     ,0.531902442,-0.398510175
leanloader       ,-0.138520146,0.39058551
leap             ,0.09807791,-0.321634716
leapfrog-mars    ,-0.144660422,-0.023414385
learn-do-online  ,0.599596873,-0.148293535
learncircuits    ,0.089030915,0.296083636
learncode        ,-0.241222686,0.326383891
learnloop        ,-0.360554305,-0.533340348
learnloop1       ,-0.347325197,-0.539101044
learnml          ,0.474684928,-0.366507076
learnmlchat      ,0.480051434,-0.366502453
leaser           ,0.463389446,-0.327350508
leatherlink      ,-0.545014128,0.17240049
lebon            ,0.622345516,0.191661646
lecssim          ,-0.340281233,0.49325612
led-editor       ,-0.517405431,-0.204940941
ledcounter       ,0.700524001,-0.088029932
ledgdestractor   ,0.437258851,0.213062483
ledger           ,-0.207186692,0.217258964
ledsblink        ,-0.684579314,-0.116289765
leesmp3class     ,-0.106770418,0.159612053
leetnuke         ,0.437098381,-0.142169021
leetnux          ,0.346922623,0.044145459
lefacturier      ,-0.005960509,-0.282399156
lefty            ,-0.072948649,-0.854000177
legacy-ovwp      ,0.483031835,-0.468756545
legalcase        ,0.347846913,-0.24627326
legaya           ,0.360217304,-0.808934203
legendlands      ,-0.393018519,-0.605705148
legion-tbmsg     ,0.615495719,-0.390873652
legong           ,-0.425802649,-0.518961316
legos            ,-0.274361004,0.317047218
legousb          ,0.390762954,0.339109071
lehtori          ,0.293405733,0.688449781
leif             ,0.233312495,-0.597434884
lejos            ,0.395817748,0.364782993
lejosunit        ,0.483431689,0.397021109
leka             ,-0.021919264,-0.417796218
lekho            ,0.447690778,0.157591814
lemfs            ,0.502551914,-0.097104125
lemonldap        ,0.098323547,0.153083405
lemonolap        ,0.095398049,0.15957651
lemonsms         ,0.234550369,-0.539761509
lems             ,0.267230146,-0.661491391
lemsh            ,0.040629277,-0.424138925
lencrier         ,0.221420549,-0.118912632
lenmus           ,-0.046623278,-0.13666889
lenski-admin     ,-0.005983389,0.140352611
lentils          ,-0.068348104,-0.456278055
leo              ,0.147205228,0.243013249
leonlp           ,0.107760166,0.893031429
lepix            ,-0.138061831,0.582992521
